,Iteration,Number of Processors,Grid Size,Maximum Refinement Level,Bubble Size,Bubble Density,"log(Cost, Node-Hours)",Pred. Mean,Pred. Sigma,Max Sigma,Cost Pred. Error,Memory Pred. Error,Hyperparameter-0,Hyperparameter-1,Hyperparameter-2,LML Max,Pred. Sigma Avg.,Cumulative Cost,Cumulative Regret,MaxRSS,rep,Candidate Selection,mem_limit_rel,n_init_rel
136,137.0,16.0,8.0,4.0,0.2,0.4,-1.70260234258,-1.84296182312,0.130810800377,0.130810800377,0.224894117641,2559641.61861,6.1873228794,3.66119841437,-4.15545542247,77.2639292232,0.13078190343,298.591228022,124.672924444,6.44486886067,3,MaxSigma,0.95,0.25
137,138.0,4.0,32.0,5.0,0.3,0.4,-0.331746649305,-0.403778095077,0.130972355542,0.130972355542,0.224982504714,2559922.16719,6.19301430317,3.66257329885,-4.1591468121,79.1460530331,0.130522652147,299.0570858,124.672924444,7.1302153669,3,MaxSigma,0.95,0.25
138,139.0,16.0,16.0,3.0,0.2,0.2,-1.36561678678,-1.40876245208,0.130675534461,0.130675534461,0.226220025147,2557316.96443,6.28290186312,3.66925776234,-4.17119364884,79.2935327664,0.129763395214,299.100176467,124.672924444,6.53404642345,3,MaxSigma,0.95,0.25
139,140.0,4.0,32.0,4.0,0.4,0.05,-0.787622969654,-0.713088323529,0.129912957718,0.129912957718,0.2267992826,2558006.98728,6.30888490845,3.66798892154,-4.17829893895,81.1714067306,0.129306593783,299.263247578,124.672924444,7.09751329787,3,MaxSigma,0.95,0.25
140,141.0,16.0,32.0,6.0,0.4,0.1,,0.638354752717,0.129441500975,0.129441500975,0.2267992826,2557728.08183,6.30888490845,3.66798892154,-4.17829893895,81.1714067306,0.129306593783,309.279114244,134.688791111,7.15660227452,3,MaxSigma,0.95,0.25
141,142.0,8.0,8.0,5.0,0.2,0.025,-1.71097174127,-1.50342473437,0.129436669392,0.129436669392,0.228386405708,2558901.96941,6.52020844115,3.70834915342,-4.17617904851,80.1026475745,0.129408256598,309.298569111,134.688791111,6.42793769629,3,MaxSigma,0.95,0.25
142,143.0,16.0,32.0,5.0,0.2,0.4,0.0228351169204,-0.00218148321346,0.129544325493,0.129544325493,0.229800659218,2558231.74266,6.5295452098,3.70958421669,-4.18164938214,82.1288697463,0.129038413251,310.352555778,134.688791111,7.03462139878,3,MaxSigma,0.95,0.25
143,144.0,8.0,8.0,4.0,0.5,0.2,-1.86936751106,-1.98285838634,0.129022996907,0.129022996907,0.228914280651,2556666.08201,6.40526120832,3.69457305148,-4.17544389366,81.9556026431,0.12938862257,310.366065067,134.688791111,6.88536122003,3,MaxSigma,0.95,0.25
144,145.0,16.0,16.0,6.0,0.5,0.025,0.176878066559,0.0179709894155,0.129366219318,0.129366219318,0.227558229168,2547633.43993,6.51798413944,3.70991622322,-4.17877502532,83.2488985982,0.12916958164,311.868785067,134.688791111,7.05718514748,3,MaxSigma,0.95,0.25
145,146.0,8.0,32.0,3.0,0.4,0.25,-0.902449633679,-0.960402486642,0.129130534079,0.129130534079,0.228818468836,2547189.01807,6.61622168705,3.71631260573,-4.19117597169,83.3623546881,0.128400283396,311.993969511,134.688791111,6.65532902136,3,MaxSigma,0.95,0.25
146,147.0,4.0,16.0,6.0,0.5,0.1,,-0.205190701826,0.128356900368,0.128356900368,0.228818468836,2544457.27411,6.61622168705,3.71631260573,-4.19117597169,83.3623546881,0.128400283396,313.116880622,135.811702222,7.15660227452,3,MaxSigma,0.95,0.25
147,148.0,8.0,16.0,6.0,0.2,0.4,-0.506889089539,-0.413302046521,0.12831009237,0.12831009237,0.229537225912,2543298.80637,6.68520542824,3.71518793954,-4.20203064023,85.1543004834,0.127743047618,313.428131733,135.811702222,6.94941967429,3,MaxSigma,0.95,0.25
148,149.0,16.0,32.0,6.0,0.4,0.25,0.518219045951,0.594637615924,0.127669241896,0.127669241896,0.225022311554,2543476.61606,6.6051765247,3.7048860999,-4.20082092977,85.1971293261,0.127781492814,316.725891733,135.811702222,7.1300835428,3,MaxSigma,0.95,0.25
149,150.0,16.0,8.0,4.0,0.2,0.4,-1.71590429718,-1.83977570211,0.127692317482,0.127692317482,0.225403718156,2542492.73739,6.58034730809,3.6985474817,-4.20118446104,86.7849160884,0.127752561266,316.745126889,135.811702222,6.38394742885,3,MaxSigma,0.95,0.25
150,151.0,4.0,16.0,6.0,0.5,0.2,-0.409994580349,-0.263966333203,0.127672014319,0.127672014319,0.222879816417,2541213.76995,6.42683234227,3.69755516051,-4.18299542189,86.3689684373,0.128784146199,317.134176889,135.811702222,7.0900598763,3,MaxSigma,0.95,0.25
151,152.0,16.0,32.0,4.0,0.5,0.025,-0.333249127007,-0.174298736019,0.12862433889,0.12862433889,0.227438566162,2537969.40956,6.6444726323,3.71557803091,-4.19681676641,87.6704698097,0.127965933126,317.598425778,135.811702222,7.06628954003,3,MaxSigma,0.95,0.25
152,153.0,4.0,8.0,5.0,0.2,0.1,-1.89510716012,-1.74942436225,0.127729801062,0.127729801062,0.230714849889,2537540.70484,6.90775527898,3.74017404709,-4.21417123531,87.2573243675,0.126938466606,317.611157667,135.811702222,6.43972922102,3,MaxSigma,0.95,0.25
153,154.0,16.0,8.0,4.0,0.2,0.025,-1.69793472312,-1.68023277709,0.126698615108,0.126698615108,0.230988244883,2535639.00892,6.90775527898,3.73360892744,-4.22224604747,89.3156664457,0.126444607457,317.6312054,135.811702222,6.43713641044,3,MaxSigma,0.95,0.25
154,155.0,4.0,32.0,4.0,0.3,0.05,-0.848602907167,-0.768142501702,0.126188208195,0.126188208195,0.231324505456,2535914.37861,6.90775527898,3.72397064456,-4.229902022,89.3468237984,0.125981939775,317.772914289,135.811702222,7.0141050302,3,MaxSigma,0.95,0.25
155,156.0,16.0,16.0,6.0,0.2,0.025,0.105046690081,-0.0804461669686,0.125745453693,0.125745453693,0.231558993611,2528226.09525,6.90775527898,3.71129544141,-4.23070214934,90.3359642366,0.125963386859,319.046554289,135.811702222,7.05609218937,3,MaxSigma,0.95,0.25
156,157.0,8.0,8.0,6.0,0.3,0.1,-1.13346325121,-0.9432026658,0.125720024325,0.125720024325,0.230089624578,2525758.58298,6.90775527898,3.744276127,-4.20873532955,89.4519390003,0.127196376133,319.120096511,135.811702222,6.89746697753,3,MaxSigma,0.95,0.25
157,158.0,8.0,32.0,3.0,0.3,0.2,-0.905858201272,-0.982162442825,0.126857829924,0.126857829924,0.230824524312,2525168.62211,6.90775527898,3.73127043648,-4.21802557009,91.3399048036,0.126641910264,319.244302289,135.811702222,6.43190388351,3,MaxSigma,0.95,0.25
158,159.0,16.0,8.0,5.0,0.4,0.1,-1.40366637074,-1.2660307845,0.126291127403,0.126291127403,0.232796979111,2525266.38756,6.90775527898,3.7050276104,-4.22973576942,90.990479541,0.12599673259,319.283778333,135.811702222,6.44037501219,3,MaxSigma,0.95,0.25
159,160.0,16.0,16.0,6.0,0.3,0.4,-0.31417867291,-0.215868806792,0.125645977982,0.125645977982,0.232443446528,2521572.81089,6.90775527898,3.69177619498,-4.23792441085,92.7620671428,0.12552508751,319.768867222,135.811702222,6.95694869055,3,MaxSigma,0.95,0.25
160,161.0,8.0,8.0,4.0,0.2,0.1,-2.02758114844,-2.05898468914,0.125116246844,0.125116246844,0.232340923463,2521524.49212,6.90775527898,3.6876544465,-4.24441308142,92.9725585808,0.125124454861,319.778251889,135.811702222,6.4219196626,3,MaxSigma,0.95,0.25
161,162.0,8.0,32.0,5.0,0.2,0.4,-0.246233151649,-0.2568224484,0.124716810545,0.124716810545,0.232478649659,2521487.19221,6.90775527898,3.68260021175,-4.25167744332,95.0523601055,0.124676913686,320.345491889,135.811702222,7.03016367061,3,MaxSigma,0.95,0.25
162,163.0,4.0,16.0,6.0,0.3,0.025,,-0.265339208941,0.124235060705,0.124235060705,0.232478607264,2519598.9352,6.90775527898,3.68260953724,-4.251673211,95.0523601063,0.124676842237,321.592347444,137.058557778,7.15660227452,3,MaxSigma,0.95,0.25
163,164.0,8.0,16.0,4.0,0.3,0.4,-1.31237790782,-1.46278925132,0.124197991146,0.124197991146,0.232241050689,2518470.29641,6.90775527898,3.72214758279,-4.23103235288,94.5979717502,0.125784456925,321.641057889,137.058557778,6.89498206085,3,MaxSigma,0.95,0.25
164,165.0,8.0,8.0,5.0,0.5,0.025,-1.42359209635,-1.40424500772,0.125301221339,0.125301221339,0.232310667205,2520320.25293,6.90775527898,3.71668275252,-4.23834389637,96.6649391568,0.125337185493,321.678763667,137.058557778,6.33003045097,3,MaxSigma,0.95,0.25
165,166.0,16.0,16.0,3.0,0.4,0.1,-1.370345344,-1.2911788829,0.124840181254,0.124840181254,0.232425014499,2541371.59229,6.90775527898,3.71721169043,-4.24095899577,96.707115319,0.125155918127,321.721387711,137.058557778,5.37578794153,3,MaxSigma,0.95,0.25
166,167.0,16.0,32.0,5.0,0.5,0.025,0.282432777316,0.21150726105,0.124673741062,0.124673741062,0.232414410225,2539220.75553,6.90775527898,3.72079806553,-4.24242299763,98.6280098415,0.125032999868,323.637552155,137.058557778,7.13245027608,3,MaxSigma,0.95,0.25
167,168.0,16.0,8.0,4.0,0.5,0.2,-1.71489096816,-1.67163785815,0.124541784178,0.124541784178,0.232768884965,2537208.16532,6.90775527898,3.7092172565,-4.25212549454,98.8167003852,0.124460526461,323.656832244,137.058557778,6.44868406367,3,MaxSigma,0.95,0.25
168,169.0,4.0,16.0,4.0,0.4,0.05,-1.601126779,-1.45742954079,0.123959055593,0.123959055593,0.232379587682,2538026.7674,6.90775527898,3.70060057432,-4.2548658702,100.234072773,0.124311922937,323.681886022,137.058557778,6.53300494937,3,MaxSigma,0.95,0.25
169,170.0,4.0,16.0,6.0,0.4,0.025,,-0.218574579674,0.123744257323,0.123744257323,0.23237958766,2536224.64529,6.90775527898,3.7006008158,-4.25486602705,100.234072776,0.124311503822,324.9397638,138.316435555,7.15660227452,3,MaxSigma,0.95,0.25
170,171.0,24.0,16.0,5.0,0.3,0.25,-0.565811269988,-0.511576108976,0.123735780288,0.123735780288,0.232905353663,2536830.26647,6.90775527898,3.69619278403,-4.26103053328,100.391055661,0.123939402109,325.2115258,138.316435555,6.57709086902,3,MaxSigma,0.95,0.25
171,172.0,8.0,32.0,5.0,0.2,0.05,-0.235093598121,-0.126455096026,0.123356764426,0.123356764426,0.233177438421,2537009.4087,6.90775527898,3.69241721084,-4.26410284194,102.096324511,0.123739459244,325.793503578,138.316435555,7.02933312057,3,MaxSigma,0.95,0.25
172,173.0,4.0,16.0,6.0,0.3,0.05,,-0.287234927404,0.123132165106,0.123132165106,0.233177438421,2535728.89764,6.90775527898,3.69241721084,-4.26410284194,102.096324511,0.123739459244,326.736262467,139.259194444,7.15660227452,3,MaxSigma,0.95,0.25
173,174.0,4.0,16.0,5.0,0.2,0.025,-0.839678226049,-0.987636388563,0.123111037739,0.123111037739,0.232148458032,2535387.67622,6.90775527898,3.70195805828,-4.25703495713,101.633141533,0.124119950179,326.880913578,139.259194444,6.92347779063,3,MaxSigma,0.95,0.25
174,175.0,8.0,32.0,3.0,0.3,0.1,-0.896848780634,-0.946885815287,0.123474593299,0.123474593299,0.232280440426,2537168.0814,6.90775527898,3.69338748004,-4.26494110216,103.645111876,0.123648262453,327.007722911,139.259194444,6.51163313529,3,MaxSigma,0.95,0.25
175,176.0,16.0,16.0,6.0,0.2,0.05,-0.0217362753605,-0.0820465332727,0.122937100292,0.122937100292,0.2323709995,2531047.08086,6.90775527898,3.68373001806,-4.27318333638,103.785565164,0.123168789599,327.958905133,139.259194444,7.05889711504,3,MaxSigma,0.95,0.25
176,177.0,8.0,8.0,4.0,0.2,0.2,-2.01578282913,-2.09940762855,0.122428839041,0.122428839041,0.23198127773,2531080.49596,6.90775527898,3.67826185767,-4.2780106209,105.653335564,0.122880590814,327.968548244,139.259194444,6.42259246596,3,MaxSigma,0.95,0.25
177,178.0,16.0,16.0,4.0,0.5,0.4,-1.01946539116,-1.05946141329,0.122143380403,0.122143380403,0.231757328502,2530217.49613,6.90775527898,3.68187111324,-4.28037534022,105.865373864,0.122707783958,328.064165133,139.259194444,6.56804769828,3,MaxSigma,0.95,0.25
178,179.0,16.0,8.0,5.0,0.4,0.1,-1.41047137582,-1.28788412499,0.121969300891,0.121969300891,0.232719363677,2530255.84998,6.90775527898,3.65535169199,-4.29315916657,107.476067443,0.122022642324,328.103027444,139.259194444,6.44358964183,3,MaxSigma,0.95,0.25
179,180.0,8.0,16.0,6.0,0.5,0.025,,-0.0539646218931,0.121289068435,0.121289068435,0.232719363731,2526973.96344,6.90775527898,3.65535169201,-4.29315916659,107.476067445,0.122025472491,329.404454111,140.560621111,7.15660227452,3,MaxSigma,0.95,0.25
180,181.0,8.0,16.0,6.0,0.5,0.025,,-0.0539646218713,0.121292085907,0.121292085907,0.232719363731,2524004.9374,6.90775527898,3.65535169201,-4.29315916659,107.476067445,0.122025472491,330.707149667,141.863316666,7.15660227452,3,MaxSigma,0.95,0.25
181,182.0,4.0,8.0,5.0,0.4,0.025,-1.67672497647,-1.63414671005,0.121262670887,0.121262670887,0.232526512711,2525584.54381,6.90775527898,3.64310804011,-4.30321433011,107.689852805,0.121455792349,330.728200778,141.863316666,6.91469087665,3,MaxSigma,0.95,0.25
182,183.0,8.0,32.0,4.0,0.5,0.025,-0.619748547698,-0.454069835552,0.120636864834,0.120636864834,0.23387847489,2528165.9347,6.90775527898,3.62888289806,-4.30661722485,108.865168389,0.121290612484,330.968223,141.863316666,6.70543125434,3,MaxSigma,0.95,0.25
183,184.0,16.0,16.0,6.0,0.5,0.1,0.13453975393,2.83896297333e-05,0.120474975798,0.120474975798,0.232114622592,2523098.87445,6.90775527898,3.60942693644,-4.31571806538,108.525173479,0.12081073663,332.331360778,141.863316666,7.05436910711,3,MaxSigma,0.95,0.25
184,185.0,8.0,16.0,6.0,0.2,0.025,,-0.190012881183,0.119995522427,0.119995522427,0.232114622582,2521104.34572,6.90775527898,3.60942693644,-4.31571806538,108.52517348,0.120804597486,333.439316333,142.971272222,7.15660227452,3,MaxSigma,0.95,0.25
185,186.0,16.0,16.0,3.0,0.3,0.1,-1.37181276567,-1.31959672896,0.11993660446,0.11993660446,0.231911393419,2541721.37446,6.90775527898,3.60694863127,-4.32069629275,110.551994431,0.12050596419,333.4817966,142.971272222,5.43190388351,3,MaxSigma,0.95,0.25
186,187.0,8.0,16.0,6.0,0.5,0.05,,-0.0624315674795,0.119644987826,0.119644987826,0.231911393419,2539673.13838,6.90775527898,3.60694863127,-4.32069629275,110.551994431,0.12050596419,334.708825489,144.198301111,7.15660227452,3,MaxSigma,0.95,0.25
187,188.0,8.0,16.0,6.0,0.4,0.4,-0.372101844442,-0.32768855703,0.119632456786,0.119632456786,0.231061080995,2539657.65901,6.90775527898,3.58087140344,-4.33829642706,110.777893629,0.119552404993,335.133345489,144.198301111,6.99491726988,3,MaxSigma,0.95,0.25
188,189.0,16.0,32.0,5.0,0.4,0.4,0.0629060696427,0.0593542583047,0.118695323517,0.118695323517,0.23093985309,2539194.89935,6.90775527898,3.57290684043,-4.34708522611,112.910592082,0.11905502631,336.289207711,144.198301111,7.0344571111,3,MaxSigma,0.95,0.25
189,190.0,4.0,16.0,5.0,0.5,0.025,-0.640520781007,-0.825029989639,0.11811204775,0.11811204775,0.230949285126,2539391.16941,6.90775527898,3.55433713729,-4.35026381971,111.994433025,0.118931079668,336.518019933,144.198301111,7.03132377867,3,MaxSigma,0.95,0.25
190,191.0,4.0,32.0,4.0,0.3,0.1,-0.863008303584,-0.79878043789,0.117895143814,0.117895143814,0.230339555885,2539842.31532,6.90775527898,3.53704936918,-4.3630868625,113.988147753,0.118232994788,336.655105489,144.198301111,6.71479365365,3,MaxSigma,0.95,0.25
191,192.0,16.0,32.0,5.0,0.4,0.4,0.0557095330022,0.0595598171312,0.117141261636,0.117141261636,0.229894937506,2539034.15317,6.90775527898,3.5274553096,-4.37299346409,114.296386453,0.117687097806,337.791972155,144.198301111,7.0649130112,3,MaxSigma,0.95,0.25
192,193.0,8.0,16.0,6.0,0.5,0.1,,-0.0859443651425,0.116549034909,0.116549034909,0.229895095165,2537723.45443,6.90775527898,3.52746015807,-4.37299430995,114.296386451,0.11768845832,338.952021044,145.35835,7.15660227452,3,MaxSigma,0.95,0.25
193,194.0,8.0,16.0,6.0,0.5,0.1,,-0.0859445846363,0.116550998368,0.116550998368,0.229895095165,2536627.33022,6.90775527898,3.52746015807,-4.37299430995,114.296386451,0.11768845832,340.099523267,146.505852222,7.15660227452,3,MaxSigma,0.95,0.25
194,195.0,8.0,32.0,5.0,0.4,0.02,0.112101309232,-0.0362149174798,0.116541287657,0.116541287657,0.229278416246,2536291.2887,6.90775527898,3.53748588897,-4.3647745163,115.637663803,0.118096721749,341.394021044,146.505852222,7.10928959604,3,MaxSigma,0.95,0.25
195,196.0,8.0,8.0,5.0,0.2,0.2,-1.7321641656,-1.6230562171,0.11697495789,0.11697495789,0.229455958182,2533439.25753,6.90775527898,3.53723822757,-4.36593427277,115.510632311,0.118016756028,341.412549355,146.505852222,4.81647993062,3,MaxSigma,0.95,0.25
196,197.0,16.0,16.0,6.0,0.5,0.2,-0.19848043259,-0.0410513783572,0.116888251506,0.116888251506,0.231253174021,2531256.62759,6.90775527898,3.56325221218,-4.34816489429,116.759677106,0.118939329735,342.045718244,146.505852222,6.96589150705,3,MaxSigma,0.95,0.25
197,198.0,4.0,16.0,5.0,0.5,0.025,-0.711283881863,-0.808790736279,0.117757005452,0.117757005452,0.230768405714,2531764.07946,6.90775527898,3.54277565565,-4.36038033119,116.723295758,0.118288026842,342.240127133,146.505852222,7.03066123929,3,MaxSigma,0.95,0.25
198,199.0,16.0,16.0,4.0,0.5,0.025,-1.1068722392,-0.922906071421,0.117068085702,0.117068085702,0.231841002579,2532724.17182,6.90775527898,3.51044157366,-4.37306430419,117.648767306,0.117677048989,342.318312911,146.505852222,6.50778249401,3,MaxSigma,0.95,0.25
199,200.0,16.0,32.0,5.0,0.2,0.05,0.0541515364249,0.0931432182697,0.116426070201,0.116426070201,0.230354753563,2531526.56802,6.90775527898,3.50071161818,-4.38254691413,117.907764445,0.117152627976,343.451108467,146.505852222,7.06475979388,3,MaxSigma,0.95,0.25
200,201.0,8.0,16.0,6.0,0.4,0.02,,-0.0802083217277,0.115875174195,0.115875174195,0.23035476881,2530247.27172,6.90775527898,3.50071197364,-4.38254691414,117.907764446,0.117151838849,344.824930689,147.879674444,7.15660227452,3,MaxSigma,0.95,0.25
201,202.0,8.0,32.0,4.0,0.2,0.05,-0.584692707774,-0.605080291665,0.115858600833,0.115858600833,0.229797098604,2532161.60326,6.90775527898,3.49396082,-4.39060385806,120.049443777,0.116696038852,345.085130689,147.879674444,6.75160916554,3,MaxSigma,0.95,0.25
202,203.0,8.0,16.0,5.0,0.5,0.05,-0.773525547123,-0.689437319881,0.115422276942,0.115422276942,0.22923237739,2533527.78815,6.90775527898,3.48148592621,-4.39987590507,120.108244862,0.116196524128,345.253582022,147.879674444,6.59463118101,3,MaxSigma,0.95,0.25
203,204.0,4.0,8.0,5.0,0.4,0.1,-1.75509917503,-1.69135473851,0.114892706535,0.114892706535,0.228513558602,2532526.31253,6.90775527898,3.46723440479,-4.41129905606,122.122513065,0.115593158421,345.271157244,147.879674444,6.46848439221,3,MaxSigma,0.95,0.25
204,205.0,8.0,16.0,6.0,0.3,0.02,,-0.1327912587,0.114253756907,0.114253756907,0.228513558602,2531349.11075,6.90775527898,3.46723440479,-4.41129905606,122.122513065,0.115593158421,346.604419467,149.212936666,7.15660227452,3,MaxSigma,0.95,0.25
205,206.0,16.0,16.0,5.0,0.3,0.4,-0.667709696804,-0.745371565099,0.114224650474,0.114224650474,0.229114179583,2532812.64093,6.90775527898,3.47821725913,-4.40708409264,122.225312384,0.115777206903,346.819346133,149.212936666,6.54937605543,3,MaxSigma,0.95,0.25
206,207.0,8.0,32.0,3.0,0.4,0.2,-0.898521770954,-0.915486765029,0.114416083448,0.114416083448,0.228676835465,2539292.54004,6.90775527898,3.46889896327,-4.4167786646,124.384980351,0.115248303211,346.945667911,149.212936666,6.38614639295,3,MaxSigma,0.95,0.25
207,208.0,8.0,16.0,6.0,0.3,0.025,,-0.13680229192,0.11388370701,0.11388370701,0.228676835465,2538647.43636,6.90775527898,3.46889896327,-4.4167786646,124.384980351,0.115248303211,348.241952355,150.509221111,7.15660227452,3,MaxSigma,0.95,0.25
208,209.0,8.0,16.0,6.0,0.4,0.025,,-0.085353235103,0.113883127456,0.113883127456,0.228676835465,2538268.90495,6.90775527898,3.46889896327,-4.4167786646,124.384980351,0.115248303211,349.547112355,151.814381111,7.15660227452,3,MaxSigma,0.95,0.25
209,210.0,8.0,16.0,4.0,0.2,0.05,-1.33495295545,-1.34912995704,0.113877981379,0.113877981379,0.228393315692,2538607.19774,6.90775527898,3.46514708955,-4.42325642239,124.713301044,0.11488225702,349.593355467,151.814381111,6.52191597721,3,MaxSigma,0.95,0.25
210,211.0,8.0,16.0,6.0,0.5,0.2,-0.321182280477,-0.161298950959,0.113506427141,0.113506427141,0.22756711057,2538830.33871,6.90775527898,3.46265071067,-4.41992987156,125.898375031,0.115061236123,350.070684355,151.814381111,6.98619109304,3,MaxSigma,0.95,0.25
211,212.0,8.0,32.0,5.0,0.5,0.2,-0.116489979293,-0.0434770144966,0.113653723801,0.113653723801,0.227574940415,2538938.57789,6.90775527898,3.46112876167,-4.42332578923,126.029130586,0.114855840658,350.835417689,151.814381111,7.07982005748,3,MaxSigma,0.95,0.25
212,213.0,16.0,16.0,3.0,0.3,0.2,-1.36731015652,-1.34865539084,0.113439621345,0.113439621345,0.227256402674,2536603.96034,6.90775527898,3.45765023686,-4.42949816867,128.193343823,0.114508148874,350.878340667,151.814381111,6.51053643147,3,MaxSigma,0.95,0.25
213,214.0,4.0,16.0,5.0,0.5,0.2,-0.996672093487,-0.924179083428,0.113085675683,0.113085675683,0.226950920578,2531682.40187,6.90775527898,3.45249895062,-4.43514773416,128.330594543,0.114199768792,350.979109889,151.814381111,6.50333954496,3,MaxSigma,0.95,0.25
214,215.0,16.0,32.0,5.0,0.2,0.05,0.044983757556,0.0903575005141,0.112721903904,0.112721903904,0.225556395759,2530822.80294,6.90775527898,3.4459594196,-4.44255781867,130.434156487,0.113798120499,352.088243222,151.814381111,7.04995198022,3,MaxSigma,0.95,0.25
215,216.0,16.0,8.0,5.0,0.3,0.2,-1.38152375005,-1.37303077118,0.112324098428,0.112324098428,0.225245327715,2530320.76542,6.90775527898,3.44011432228,-4.45023731651,130.781703354,0.113386647923,352.129784155,151.814381111,6.4410198445,3,MaxSigma,0.95,0.25
216,217.0,8.0,8.0,5.0,0.3,0.025,-1.48196302228,-1.50069274279,0.111897646839,0.111897646839,0.22505308563,2527849.54262,6.90775527898,3.43633249888,-4.45654023559,132.959219644,0.113039606152,352.162747933,151.814381111,6.92284083943,3,MaxSigma,0.95,0.25
217,218.0,16.0,16.0,4.0,0.2,0.025,-1.03914039726,-1.01480316414,0.111478281493,0.111478281493,0.224919870102,2527486.31138,6.90775527898,3.43089028723,-4.46386497545,133.293295071,0.112639818812,352.254129711,151.814381111,6.54786721379,3,MaxSigma,0.95,0.25
218,219.0,16.0,16.0,4.0,0.4,0.4,-1.03450353676,-1.10518091799,0.111058736999,0.111058736999,0.224644080583,2527160.78119,6.90775527898,3.42658324925,-4.46901358604,135.289404215,0.112361616811,352.346492378,151.814381111,6.5443260627,3,MaxSigma,0.95,0.25
219,220.0,8.0,16.0,5.0,0.2,0.025,-0.784987880732,-0.826661187362,0.110758967106,0.110758967106,0.224473522665,2531228.78715,6.90775527898,3.42715340263,-4.4723248847,135.581887781,0.112159229468,352.510555933,151.814381111,5.99075784892,3,MaxSigma,0.95,0.25
220,221.0,4.0,16.0,6.0,0.4,0.2,-0.445440852414,-0.295238699829,0.110572972054,0.110572972054,0.225639918491,2531554.88884,6.90775527898,3.45183843042,-4.45454869147,136.876276507,0.113033255748,352.869113711,151.814381111,7.04852259501,3,MaxSigma,0.95,0.25
221,222.0,8.0,32.0,5.0,0.4,0.025,,-0.0328034951854,0.111484194925,0.111484194925,0.225639918491,2530763.98735,6.90775527898,3.45183843042,-4.45454869147,136.876276507,0.113033255748,354.1712426,153.11651,7.15660227452,3,MaxSigma,0.95,0.25
222,223.0,4.0,32.0,5.0,0.3,0.2,-0.327710191421,-0.331763836894,0.111395982051,0.111395982051,0.225318639778,2530935.5963,6.90775527898,3.44615413166,-4.46195629219,137.234245765,0.112628968945,354.641450378,153.11651,7.13126852166,3,MaxSigma,0.95,0.25
223,224.0,16.0,16.0,4.0,0.5,0.05,-1.02003907463,-0.955603834234,0.110992712685,0.110992712685,0.225320959509,2530391.14107,6.90775527898,3.43332148795,-4.472496221,139.268705556,0.112087887702,354.736941044,153.11651,6.56804769828,3,MaxSigma,0.95,0.25
224,225.0,4.0,16.0,5.0,0.5,0.2,-0.985253179322,-0.935516889753,0.110430519413,0.110430519413,0.225038431249,2531124.66281,6.90775527898,3.42799144603,-4.478962058,139.534264373,0.111738694682,354.840394933,153.11651,6.96473544297,3,MaxSigma,0.95,0.25
225,226.0,8.0,32.0,4.0,0.2,0.1,-0.592333440501,-0.615815359528,0.110060765789,0.110060765789,0.224480213005,2529629.76104,6.90775527898,3.4229184512,-4.48578825078,141.719858337,0.111373083908,355.096057155,153.11651,7.0048810379,3,MaxSigma,0.95,0.25
226,227.0,8.0,16.0,6.0,0.4,0.05,,-0.11101152558,0.109694528108,0.109694528108,0.224480001608,2528536.83468,6.90775527898,3.42291466675,-4.48579251975,141.719858341,0.111371718153,356.346763822,154.367216666,7.15660227452,3,MaxSigma,0.95,0.25
227,228.0,8.0,16.0,6.0,0.3,0.05,,-0.159953244365,0.109663608409,0.109663608409,0.224480001608,2527682.19067,6.90775527898,3.42291466675,-4.48579251975,141.719858341,0.111371718153,357.350192711,155.370645555,7.15660227452,3,MaxSigma,0.95,0.25
228,229.0,8.0,32.0,4.0,0.4,0.4,-0.569996651619,-0.602784665261,0.109623105721,0.109623105721,0.223939735659,2526851.47739,6.90775527898,3.41488606571,-4.49427649502,142.050716397,0.110925903753,357.619348267,155.370645555,7.0370782853,3,MaxSigma,0.95,0.25
229,230.0,8.0,16.0,4.0,0.4,0.02,-1.37210411784,-1.25964755804,0.109189794083,0.109189794083,0.223288049334,2528404.1354,6.90775527898,3.40202264281,-4.50188241045,143.739763064,0.110550328376,357.661800044,155.370645555,6.44486886067,3,MaxSigma,0.95,0.25
230,231.0,16.0,16.0,4.0,0.4,0.4,-1.03470002267,-1.10141178968,0.108815436467,0.108815436467,0.222999318714,2527861.59807,6.90775527898,3.39659357427,-4.50777283148,143.933437254,0.110246218879,357.754120933,155.370645555,6.55684262012,3,MaxSigma,0.95,0.25
231,232.0,8.0,32.0,5.0,0.3,0.02,,-0.0761193549479,0.108468287038,0.108468287038,0.222999318714,2527242.65694,6.90775527898,3.39659357427,-4.50777283148,143.933437254,0.110246218879,359.099925378,156.71645,7.15660227452,3,MaxSigma,0.95,0.25
232,233.0,16.0,16.0,4.0,0.2,0.025,-1.03179110144,-1.01637938872,0.108444748368,0.108444748368,0.222867558364,2526706.26497,6.90775527898,3.39251618549,-4.51424368658,146.146446765,0.109894189181,359.192866711,156.71645,6.54887369045,3,MaxSigma,0.95,0.25
233,234.0,8.0,8.0,4.0,0.4,0.2,-2.00463784847,-2.02520144457,0.108085896485,0.108085896485,0.22261019125,2526744.01327,6.90775527898,3.38834877632,-4.52062148165,146.516831331,0.109559256378,359.202760489,156.71645,6.42124581533,3,MaxSigma,0.95,0.25
