ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
1.3794,40.827,54055,18.1032,52.8663,9.92765,0.566272,6.00887,0.274009,3.01537,0.0375648,3.9234,1.03774,52.8663,3,0.000675594,0,2.99479,3,0.00238715,1.68296,1.68296,0.1139,10,0.000900608,124.954,4269276,6,4,0,1,16,300,16,0.5,0.4,0.75,9625600.0,293888.0
0.939646,90.4268,120388,3.31356,92.7268,20.0322,1.27664,13.2987,0.606469,6.84062,0.114714,8.46761,2.06994,92.7268,7,0.00202383,0,7.00521,7,0.0258433,1.13412,1.13412,0.202411,17,0.0124101,208.871,4269273,6,4,0,1,16,300,4,0.2,0.4,0.75,10035200.0,292864.0
0.492154,118.807,172332,1.6394,33.9532,19.7048,0.0882453,16.3283,0.0502924,7.6287,1.06898,8.03348,1.80299,33.9532,18,0.00117495,3,14.8125,15,0.257468,0.269161,0.269161,0.0693746,23,0.168012,174.968,4269267,5,4,0,1,16,300,4,0.5,0.025,0.75,10731520.0,215040.0
0.566424,657.293,950430,1.98439,93.1725,94.0542,0.861433,81.9165,0.437113,31.0775,20.2018,33.4696,6.74097,93.1725,50,0.00240076,22,27.9948,28,0.841574,0.911466,0.911466,0.384323,37,0.633848,848.483,4263239,6,4,0,1,16,300,4,0.3,0.05,0.75,19267584.0,483328.0
0.594006,76.2142,107370,1.7586,34.1135,13.7915,0.272274,10.5963,0.133493,5.02757,0.484427,5.6687,1.39949,34.1135,11,0.00116536,1,9.84896,10,0.172625,0.652055,0.652055,0.148984,18,0.0894811,127.338,4269269,5,4,0,1,16,300,4,0.5,0.05,0.75,11067392.0,277504.0
1.12704,81.8962,108109,4.17229,81.7795,17.9966,1.13055,11.7787,0.538062,6.03041,0.091535,7.54082,1.84989,81.7795,6,0.00131672,0,6.0,6,0.0138889,1.5708,1.5708,0.18658,16,0.00578962,188.815,4260214,6,4,0,1,16,300,8,0.5,0.4,0.75,10166272.0,558080.0
0.687052,188.688,274502,11.6877,51.4057,33.1734,0.125614,26.985,0.0748639,12.5852,1.45845,13.5551,3.32436,51.4057,14,0.0005486,2,12.1211,12,0.155112,0.730838,0.730838,0.139201,20,0.0935848,286.569,4260220,6,4,0,1,16,300,16,0.2,0.025,0.75,11378688.0,412672.0
0.431575,389.312,563790,3.3747,67.32,60.5837,0.323427,52.0391,0.175865,22.4679,7.88823,23.0493,4.70094,67.32,29,0.0013514,9,20.1198,20,0.471766,0.712513,0.712513,0.212737,29,0.332106,522.022,4260223,6,4,0,1,16,300,8,0.5,0.1,0.75,14602240.0,359424.0
0.283721,72.1531,303383,0.922169,13.2638,17.6922,0.0899489,15.1867,0.0639513,6.26048,2.41593,7.04384,1.23967,13.2638,32,0.000595366,9,22.1198,22,0.438432,0.357963,0.357963,0.0618358,31,0.313041,104.757,4260225,6,4,0,1,8,150,8,0.5,0.025,0.75,3940352.0,11264.0
0.83663,777.252,1127580,2.25904,90.0671,108.91,0.639862,96.102,0.34279,35.6564,24.9585,38.2775,7.54269,90.0671,59,0.00254214,28,31.6667,32,0.933581,0.733084,0.733084,0.347168,40,0.729728,980.51,4260231,6,4,0,1,16,300,4,0.5,0.1,0.75,20295680.0,558080.0
1.06137,166.417,216218,3.93428,102.296,32.4443,2.26822,22.9229,1.07095,11.9017,0.75628,14.0161,3.15515,102.296,13,0.00251892,1,12.0,12,0.0866249,1.31294,1.31294,0.332635,22,0.0473292,307.927,4260234,6,4,0,1,16,300,4,0.5,0.4,0.75,10948608.0,208896.0
0.405422,454.817,661254,2.35522,56.5241,70.6223,0.216563,61.2184,0.12897,25.9165,9.61578,27.0536,5.54809,56.5241,34,0.0013494,11,23.2344,23,0.493232,0.608083,0.608083,0.232902,32,0.362152,585.642,4260237,6,4,0,1,16,300,8,0.5,0.025,0.75,14639104.0,391168.0
0.755362,89.6124,120388,3.34628,92.6534,19.8515,1.26533,13.1848,0.601026,6.77996,0.113814,8.39644,2.043,92.6534,7,0.0020324,0,7.00521,7,0.0258433,1.18543,1.18543,0.203226,17,0.0124101,207.701,4260240,6,4,0,1,16,300,4,0.2,0.4,0.75,10031104.0,500736.0
0.807947,909.729,1322510,1.83338,87.1596,125.423,0.427679,111.733,0.250207,40.9018,30.0548,43.5598,8.45938,87.1596,69,0.00255136,33,35.9219,36,0.987586,0.756823,0.756823,0.386673,45,0.795155,1126.2,4260242,6,4,0,1,16,300,4,0.5,0.025,0.75,20406272.0,727040.0
0.623323,193.892,281895,10.5619,57.0065,33.6387,0.164131,27.4795,0.0930346,12.9464,1.5061,13.7016,3.15109,57.0065,15,0.000672425,2,12.4479,12,0.210803,0.664612,0.664612,0.113768,21,0.124381,296.55,4260253,6,4,0,1,16,300,16,0.5,0.1,0.75,11317248.0,463872.0
1.13124,53.92,72257,5.45974,79.8944,12.8003,0.733723,8.01083,0.349543,4.03952,0.0490618,5.16233,1.33159,79.8944,4,0.00108401,0,3.99479,4,0.00347222,1.62854,1.62854,0.133029,12,0.00156973,155.031,4260256,6,4,0,1,16,300,8,0.2,0.1,0.75,9560064.0,271360.0
0.500561,144.148,606765,0.67012,17.2767,31.5578,0.172894,27.8152,0.12256,10.143,7.65044,11.1747,1.86446,17.2767,64,0.00109132,30,34.1823,34,0.901685,0.363137,0.363137,0.111988,43,0.712404,194.66,4260258,6,4,0,1,8,150,4,0.5,0.025,0.75,11657216.0,403456.0
0.344143,98.2837,411098,0.733075,19.6603,22.6137,0.235706,19.4925,0.15241,7.39628,4.88101,8.18579,1.41061,19.6603,44,0.000870246,19,24.9427,25,0.777178,0.430232,0.430232,0.0971121,34,0.56319,142.192,4260265,6,4,0,1,8,150,4,0.2,0.025,0.75,11673600.0,233472.0
1.07148,755.002,1098010,1.93003,85.4101,106.035,0.484825,93.769,0.27047,34.7321,24.4425,37.1155,7.26621,85.4101,58,0.00205135,27,30.5573,31,0.939594,0.874344,0.874344,0.410033,40,0.723766,950.847,4260268,6,4,0,1,16,300,4,0.2,0.025,0.75,19279872.0,375808.0
1.00361,108.508,144514,2.97875,92.7799,22.9093,1.45676,15.5675,0.684844,8.02144,0.180899,9.78234,2.33607,92.7799,9,0.00204386,0,8.77604,9,0.0277984,1.28051,1.28051,0.245639,19,0.0135177,229.809,4260269,6,4,0,1,16,300,4,0.2,0.1,0.75,10301440.0,194560.0
0.431762,226.963,330627,5.94184,58.442,39.1248,0.111332,32.1018,0.0701469,14.8862,1.81633,16.0675,3.88266,58.442,17,0.000675157,3,14.4297,14,0.199879,0.533894,0.533894,0.12157,23,0.126616,331.612,4260271,6,4,0,1,16,300,16,0.5,0.025,0.75,11350016.0,437248.0
0.364451,28.9356,108602,0.648523,17.0785,9.45166,0.708484,6.63249,0.411462,3.31874,0.252004,4.36624,0.771814,17.0785,13,0.00108572,1,12.0833,12,0.0817793,0.47409,0.47409,0.0526042,22,0.0450066,57.0297,4260276,6,4,0,1,8,150,4,0.5,0.4,0.75,3514368.0,860160.0
0.470403,377.882,549004,3.19142,56.2259,59.7255,0.245486,51.2854,0.139302,21.8911,7.74334,22.8941,4.77,56.2259,28,0.00106363,8,19.9818,20,0.43163,0.75279,0.75279,0.249072,28,0.310352,498.58,4260278,6,4,0,1,16,300,8,0.2,0.025,0.75,14700544.0,552960.0
0.738791,150.767,219042,7.96392,43.8801,28.2292,0.0722096,22.0391,0.047738,10.561,0.611256,11.302,2.8324,43.8801,11,0.000429186,1,10.4583,10,0.0707108,0.636481,0.636481,0.0985217,20,0.0406494,232.36,4274317,6,4,0,1,16,300,24,0.3,0.025,0.75,11132928.0,223232.0
0.821138,126.776,183001,20.5157,57.6348,23.9116,0.0859129,18.6334,0.052902,9.04926,0.503497,9.48694,2.3353,57.6348,9,0.000368636,1,8.55382,9,0.0726425,0.775469,0.775469,0.0926421,17,0.0399878,230.571,4274344,6,4,0,1,16,300,24,0.2,0.025,0.75,11132928.0,296960.0
0.70754,154.419,221057,10.9831,52.7864,28.7827,0.0792426,22.5413,0.0512966,10.8735,0.638059,11.4796,2.80864,52.7864,11,0.000458773,1,10.4809,10,0.0692923,0.613066,0.613066,0.0911235,20,0.0398344,248.427,4274347,6,4,0,1,16,300,24,0.4,0.025,0.75,11452416.0,304128.0
1.64164,0.858454,1138,17.7411,0.541123,0.216649,0.0121485,0.122985,0.00667519,0.0626539,0.00531301,0.0825429,0.0226142,0.541123,0,0.000117697,0,0.00260417,0,0.00173611,1.11739,1.11739,0.00423548,0,0.00130208,22.1287,4274365,4,4,0,1,16,300,24,0.3,0.4,0.75,8785920.0,252928.0
1.63708,5.55868,7492,28.9603,3.77718,1.36448,0.070085,0.809182,0.0354461,0.405127,0.0119652,0.524113,0.145133,3.77718,0,0.00022087,0,0.237847,0,0.00390625,1.59514,1.59514,0.0155786,2,0.00159144,42.926,4274367,5,4,0,1,16,300,24,0.4,0.4,0.75,8785920.0,274432.0
1.14996,16.3482,68516,4.65129,6.6617,5.36595,0.0430627,4.14743,0.0291161,1.95405,0.098571,2.26332,0.46012,6.6617,7,0.000197794,0,6.37934,6,0.0520234,0.945155,0.945155,0.0173286,14,0.0248887,35.1521,4274369,6,4,0,1,8,150,24,0.2,0.025,0.75,9089024.0,307200.0
1.41629,115.345,44792,74.8089,72.3767,15.7607,0.746953,9.44888,0.293761,4.87277,0.0393876,5.69893,2.29651,72.3767,2,0.00180922,0,2.03125,2,0.00651042,2.59821,2.59821,0.420925,8,0.00220527,283.026,4238726,5,4,0,1,32,600,8,0.4,0.4,0.75,10903552.0,817152.0
0.158037,0.0426899,149,1.76816,0.0291325,0.018827,0.00124313,0.00943828,0.000871458,0.00507334,0.00125678,0.00711458,0.00176096,0.0291325,0,6.00594e-05,0,0.00260417,0,0.00390625,0.178857,0.178857,0.000842598,0,0.00325521,2.19845,4238727,3,4,0,1,8,150,16,0.2,0.2,0.75,2670592.0,31744.0
0.141694,9.91177,41585,0.618362,2.93068,3.17491,0.0175185,2.49839,0.0126299,1.18983,0.028143,1.36714,0.269739,2.93068,8,0.00030838,0,8.08073,8,0.024969,0.174761,0.174761,0.00825208,16,0.0143002,16.9676,4233758,5,4,0,1,8,150,8,0.5,0.025,0.75,2138112.0,5120.0
0.214,3.80397,5581,12.1488,0.410557,0.816743,0.00567512,0.558591,0.00380822,0.273799,0.00589245,0.302468,0.0791074,0.410557,1,0.000155508,0,0.994792,1,0.00260417,0.189694,0.189694,0.00302892,3,0.00130208,17.5918,4238732,4,4,0,1,16,300,16,0.5,0.025,0.75,3219456.0,217088.0
0.805058,11.7311,4721,97.9153,4.92895,1.46024,0.0678224,0.899366,0.0284876,0.449675,0.0115788,0.5566,0.152253,4.92895,0,0.000359918,0,0.00520833,0,0.00390625,1.10704,1.10704,0.0292042,1,0.00292969,118.01,4238733,4,4,0,1,32,600,16,0.5,0.4,0.75,6660096.0,100352.0
0.169206,0.70198,934,8.23115,0.259013,0.14765,0.00608917,0.0915664,0.00327201,0.0457516,0.00286144,0.0572748,0.0145719,0.259013,0,0.000121621,0,0.0807292,0,0.00520833,0.146717,0.146717,0.00175826,1,0.00347222,9.66087,4238734,3,4,0,1,16,300,8,0.5,0.2,0.75,3186688.0,40960.0
1.76,31.9557,13103,173.883,22.1358,4.40747,0.237917,2.61397,0.0977129,1.30945,0.0243373,1.66802,0.459461,22.1358,0,0.00067028,0,0.0625,0,0.00325521,2.37324,2.37324,0.0703923,2,0.00141059,236.653,4233761,5,4,0,1,32,600,16,0.2,0.4,0.75,10878976.0,307200.0
0.167199,3.58421,1557,45.8778,0.973961,0.424654,0.0191753,0.269219,0.00831789,0.134482,0.00620145,0.165411,0.0373626,0.973961,0,0.000272285,0,0.247396,0,0.0078125,0.0769101,0.0769101,0.00228553,1,0.00277778,51.1127,4233763,3,4,0,1,32,600,8,0.5,0.025,0.75,5087232.0,121856.0
0.761572,6.37305,8638,32.0723,6.38813,1.5952,0.0835205,0.94429,0.0418393,0.472901,0.0125092,0.613248,0.169267,6.38813,1,0.000290025,0,0.722656,1,0.00390625,1.12584,1.12584,0.0231682,3,0.00119358,48.3585,4238737,5,4,0,1,16,300,16,0.3,0.4,0.75,3543040.0,10240.0
0.489529,2.1087,2807,16.5161,1.05021,0.481093,0.020481,0.294191,0.0106766,0.146799,0.00579154,0.184306,0.0508969,1.05021,0,0.000156723,0,0.0117188,0,0.00260417,0.639015,0.639015,0.00881578,1,0.00173611,21.3012,4233764,4,4,0,1,16,300,16,0.5,0.05,0.75,3506176.0,17408.0
0.336923,0.311753,1175,3.1944,0.162009,0.128528,0.00626903,0.0764472,0.00401468,0.0383127,0.00281262,0.0509606,0.0132833,0.162009,0,9.92346e-05,0,0.0078125,0,0.00390625,0.398424,0.398424,0.00296128,1,0.00292969,4.5387,4233767,4,4,0,1,8,150,16,0.5,0.4,0.75,401408.0,0.0
0.672805,8.87612,3617,99.437,4.15185,1.12869,0.0544472,0.686204,0.0231809,0.343986,0.0111516,0.428619,0.115412,4.15185,0,0.000323677,0,0.00520833,0,0.00520833,0.89702,0.89702,0.0197539,1,0.00303819,115.209,4233770,4,4,0,1,32,600,16,0.3,0.2,0.75,4984832.0,9216.0
0.847395,29.7369,43510,6.50643,27.2412,6.54029,0.0238015,4.6344,0.0155514,2.26283,0.0179643,2.46433,0.632065,27.2412,4,0.000308803,0,3.9974,4,0.00130208,0.33374,0.33374,0.0172123,11,0.000585937,71.2371,4233771,5,4,0,1,16,300,16,0.4,0.025,0.75,8814592.0,374784.0
2.11352,60.1662,23895,150.01,34.9053,7.80208,0.361584,4.75283,0.145696,2.37814,0.0277192,2.92639,0.879364,34.9053,1,0.000846755,0,1.0013,1,0.0,2.9783,2.9783,0.163944,4,0.0,258.27,4238739,5,4,0,1,32,600,16,0.4,0.2,0.75,10760192.0,285696.0
1.75947,121.254,47158,68.1756,71.316,16.4009,0.780589,9.85443,0.307643,5.09613,0.0388122,5.93274,2.40074,71.316,2,0.00186445,0,2.09115,2,0.0078125,2.69499,2.69499,0.448036,8,0.00239025,282.359,4233772,5,4,0,1,32,600,8,0.5,0.4,0.75,11128832.0,472064.0
2.19907,140.852,54635,57.2273,121.067,19.0921,0.838437,11.6505,0.326916,5.989,0.0453399,6.92326,2.90147,121.067,3,0.00186024,0,2.96354,3,0.00651042,2.83648,2.83648,0.498231,9,0.00209057,344.13,4233773,5,4,0,1,32,600,8,0.5,0.2,0.75,12017664.0,227328.0
0.249459,0.396568,1513,2.9378,0.276805,0.169301,0.00983497,0.0988025,0.00607004,0.0496968,0.00299049,0.0681695,0.0176008,0.276805,0,0.000131557,0,0.0989583,0,0.0117188,0.302583,0.302583,0.00314127,2,0.00716146,4.3394,4233774,4,4,0,1,8,150,8,0.2,0.2,0.75,2646016.0,48128.0
3.37932,15.333,20343,17.9107,14.3563,3.66823,0.16952,2.25122,0.0823486,1.11724,0.0163189,1.41995,0.38896,14.3563,2,0.000557521,0,1.99219,2,0.00390625,2.04606,2.04606,0.0639198,7,0.00108507,56.7892,4233775,5,4,0,1,16,300,8,0.3,0.1,0.75,3407872.0,83968.0
1.9812,72.4637,28198,139.319,37.3492,9.2415,0.393385,5.67475,0.157654,2.84985,0.028876,3.4273,1.10702,37.3492,1,0.000836241,0,1.01562,1,0.00390625,3.01915,3.01915,0.209325,5,0.00112847,263.742,4233776,5,4,0,1,32,600,16,0.4,0.1,0.75,10797056.0,327680.0
1.35302,22.8522,9254,84.5496,10.5056,2.80027,0.124409,1.75618,0.0502363,0.875909,0.0139923,1.07195,0.284526,10.5056,1,0.000675277,0,0.677083,1,0.015625,1.14791,1.14791,0.0457577,3,0.0062934,123.292,4233780,4,4,0,1,32,600,8,0.4,0.2,0.75,10518528.0,318464.0
0.593328,4.06051,1646,49.8127,1.39406,0.455367,0.0205356,0.288236,0.00875878,0.144242,0.0057884,0.177184,0.0417101,1.39406,0,0.000255254,0,0.0364583,0,0.00260417,0.173343,0.173343,0.00416712,1,0.00260417,56.5006,4238742,3,4,0,1,32,600,8,0.3,0.05,0.75,7430144.0,57344.0
0.975676,10.5453,14066,21.8365,9.28362,2.64411,0.144867,1.57282,0.0708192,0.784332,0.0144498,1.03045,0.281987,9.28362,1,0.000502363,0,1.07292,1,0.0117188,1.17559,1.17559,0.0406982,5,0.00585938,46.5258,4238743,5,4,0,1,16,300,8,0.2,0.2,0.75,8429568.0,154624.0
0.441271,2.08031,839,52.8014,0.750125,0.244417,0.011707,0.149212,0.00543707,0.0754926,0.00525816,0.0936264,0.0223272,0.750125,0,0.000154361,0,0.00651042,0,0.0,0.265373,0.265373,0.00321364,0,0.0,56.5925,4233781,3,4,0,1,32,600,16,0.4,0.2,0.75,2072576.0,2048.0
0.293812,3.22876,13269,3.36142,2.6174,1.23731,0.0176745,0.852835,0.0114975,0.411198,0.00748144,0.488011,0.118178,2.6174,2,0.000157734,0,2.34115,2,0.00173611,0.335062,0.335062,0.00528317,7,0.000795718,11.0848,4238745,5,4,0,1,8,150,16,0.3,0.025,0.75,2793472.0,145408.0
0.143598,0.0627444,226,1.71985,0.0320507,0.0253638,0.00129671,0.0140116,0.000903353,0.00724596,0.00126819,0.00969783,0.00244822,0.0320507,0,6.72083e-05,0,0.00390625,0,0.00260417,0.166665,0.166665,0.000888057,0,0.00260417,2.15317,4238746,3,4,0,1,8,150,16,0.4,0.05,0.75,2699264.0,164864.0
0.356613,3.83916,5127,14.838,2.16976,0.866699,0.0345474,0.544495,0.0172896,0.270129,0.00671773,0.335424,0.0899324,2.16976,1,0.00027018,0,0.828125,1,0.0078125,0.4799,0.4799,0.0115795,3,0.00282118,22.5747,4238748,4,4,0,1,16,300,8,0.4,0.05,0.75,3403776.0,37888.0
0.319763,0.192213,718,3.3246,0.153706,0.087127,0.00539317,0.0479793,0.00348154,0.0246174,0.0027319,0.0341792,0.00890107,0.153706,0,8.96559e-05,0,0.00390625,0,0.00390625,0.37964,0.37964,0.0022765,1,0.00325521,4.46252,4233786,4,4,0,1,8,150,16,0.2,0.4,0.75,2785280.0,81920.0
0.395431,0.91382,3509,5.4689,0.685822,0.397757,0.0236285,0.230289,0.0144504,0.115719,0.00585546,0.159466,0.0404397,0.685822,0,0.000144322,0,0.21875,0,0.00520833,0.466347,0.466347,0.0042778,2,0.00195312,8.3375,4238749,5,4,0,1,8,150,16,0.2,0.2,0.75,2785280.0,21504.0
0.663726,22.2448,29233,10.3728,24.3452,5.06288,0.239931,3.17957,0.115883,1.58309,0.0214144,1.99627,0.534384,24.3452,3,0.000604845,0,2.98698,3,0.00520833,1.02804,1.02804,0.0862276,9,0.00173921,63.8467,4245091,5,4,0,1,16,300,8,0.5,0.1,0.75,3186688.0,53248.0
1.35919,6.83172,2804,102.592,4.60147,0.926486,0.0508248,0.543877,0.0218426,0.274149,0.0110657,0.350179,0.0927707,4.60147,0,0.000300183,0,0.00260417,0,0.00260417,0.707527,0.707527,0.0130408,1,0.00130208,117.053,4245092,4,4,0,1,32,600,16,0.2,0.4,0.75,5885952.0,11264.0
1.1339,0.437094,627,8.40519,0.115629,0.0964888,0.00199162,0.0618551,0.0013537,0.0308814,0.00255834,0.0358993,0.00899965,0.115629,0,8.28427e-05,0,0.205729,0,0.00260417,0.0849093,0.0849093,0.000835436,1,0.00130208,10.2769,4233788,3,4,0,1,16,300,16,0.4,0.025,0.75,8306688.0,303104.0
1.29379,13.9053,5563,94.0591,4.63532,1.65589,0.0641299,1.04261,0.0270389,0.519505,0.0116702,0.625608,0.167628,4.63532,0,0.000360224,0,0.0117188,0,0.00390625,1.27642,1.27642,0.0275622,1,0.00217014,116.886,4245094,4,4,0,1,32,600,16,0.5,0.1,0.75,6660096.0,74752.0
0.203795,0.27233,361,8.69508,0.149963,0.0656282,0.00389859,0.0364108,0.00220959,0.0188092,0.00254019,0.0250577,0.00635367,0.149963,0,7.72911e-05,0,0.00130208,0,0.00260417,0.182347,0.182347,0.00124097,0,0.00260417,9.57352,4245096,3,4,0,1,16,300,16,0.2,0.025,0.75,3514368.0,62464.0
0.485973,59.9095,86847,5.76983,23.7028,11.1682,0.0396061,8.76734,0.0247389,4.2917,0.0845173,4.58118,1.0599,23.7028,9,0.000551873,0,8.70312,9,0.033632,0.298258,0.298258,0.0422738,16,0.0212729,101.398,4233795,5,4,0,1,16,300,8,0.3,0.025,0.75,9768960.0,278528.0
1.36203,11.4166,4627,96.2415,4.73767,1.42664,0.0644802,0.881629,0.0270183,0.44081,0.0115306,0.542672,0.144017,4.73767,0,0.000355336,0,0.0078125,0,0.00390625,0.805516,0.805516,0.0228137,1,0.00227865,116.035,4245099,4,4,0,1,32,600,16,0.4,0.2,0.75,3739648.0,33792.0
0.201324,0.30606,404,8.83062,0.133049,0.0696702,0.0035854,0.0401906,0.00206362,0.0206197,0.00248975,0.0266423,0.00665753,0.133049,0,8.22181e-05,0,0.00651042,0,0.0,0.162043,0.162043,0.00115196,0,0.0,9.70708,4245100,3,4,0,1,16,300,16,0.3,0.05,0.75,3248128.0,50176.0
1.55673,7.21177,2964,100.464,4.0955,0.952226,0.0513432,0.56617,0.0220443,0.284905,0.0110025,0.362541,0.0952367,4.0955,0,0.000298292,0,0.00260417,0,0.00390625,0.776525,0.776525,0.0141258,1,0.00325521,115.092,4245101,4,4,0,1,32,600,16,0.2,0.2,0.75,5267456.0,33792.0
0.555746,0.289684,1083,3.36884,0.204753,0.122887,0.00676258,0.0713539,0.00422914,0.0359641,0.00281548,0.0488431,0.0127501,0.204753,0,9.58561e-05,0,0.0130208,0,0.00390625,0.462437,0.462437,0.0028666,1,0.00325521,5.01061,4233796,4,4,0,1,8,150,16,0.3,0.025,0.75,2703360.0,13312.0
1.6502,65.4511,26206,128.632,47.7746,9.00662,0.478171,5.35604,0.191578,2.69471,0.0296692,3.38263,1.06176,47.7746,1,0.00146727,0,1.02604,1,0.00520833,2.40624,2.40624,0.192908,5,0.00412326,255.258,4233797,5,4,0,1,32,600,8,0.2,0.4,0.75,10719232.0,239616.0
0.113407,0.123667,463,1.65905,0.0615402,0.0463561,0.00212213,0.0276887,0.00137693,0.0138949,0.00135726,0.0183344,0.00458694,0.0615402,0,8.36048e-05,0,0.0234375,0,0.0078125,0.117067,0.117067,0.000941422,1,0.00651042,2.12415,4233798,3,4,0,1,8,150,8,0.4,0.025,0.75,2441216.0,50176.0
0.761465,5.55617,7525,31.2881,4.86424,1.38709,0.0738312,0.818884,0.0371348,0.410205,0.0121508,0.534392,0.146673,4.86424,0,0.000264199,0,0.330729,0,0.00651042,1.07337,1.07337,0.0195016,2,0.00303819,44.9672,4245104,5,4,0,1,16,300,16,0.2,0.1,0.75,3448832.0,31744.0
1.24126,358.872,151260,28.1606,146.333,44.8483,0.278713,33.4886,0.117797,16.95,0.205935,17.0104,5.82919,146.333,7,0.00185492,0,7.24219,7,0.0172154,0.64314,0.64314,0.169882,16,0.00994976,580.372,4245105,5,4,0,1,32,600,8,0.5,0.05,0.75,15302656.0,400384.0
1.46517,1.54819,5872,5.3655,1.25715,0.639454,0.0348991,0.381499,0.0212334,0.189521,0.00643734,0.258282,0.0649244,1.25715,1,0.000165954,0,0.992188,1,0.00260417,0.867011,0.867011,0.00592932,4,0.00108507,11.1544,4233799,5,4,0,1,8,150,16,0.5,0.4,0.75,7774208.0,35840.0
0.281488,1.84913,7019,3.7183,1.30553,0.794205,0.0465537,0.470259,0.0277338,0.234166,0.00686636,0.322923,0.0813232,1.30553,1,0.000263404,0,1.11458,1,0.0117188,0.375626,0.375626,0.00657312,5,0.0047309,8.33774,4233800,5,4,0,1,8,150,8,0.2,0.2,0.75,65536.0,0.0
0.462046,40.5447,17193,57.0699,5.20549,4.80763,0.0540282,3.25571,0.0231189,1.60784,0.0154136,1.74988,0.480057,5.20549,2,0.000559245,0,1.54167,2,0.00520833,0.220453,0.220453,0.0175026,5,0.00260417,108.346,4245108,4,4,0,1,32,600,8,0.2,0.025,0.75,2846720.0,28672.0
1.10197,2.34624,937,53.0024,0.628571,0.261129,0.0104997,0.164057,0.00499129,0.0826553,0.00516924,0.0997353,0.0232472,0.628571,0,0.000158451,0,0.0117188,0,0.0,0.185189,0.185189,0.00262905,0,0.0,57.5341,4233803,3,4,0,1,32,600,16,0.5,0.1,0.75,11640832.0,191488.0
0.18774,0.257944,340,8.85639,0.121566,0.0600849,0.00309604,0.034013,0.00186642,0.0176002,0.00249767,0.0226811,0.00571772,0.121566,0,8.38072e-05,0,0.0078125,0,0.00130208,0.167601,0.167601,0.00114515,0,0.00130208,9.65767,4233805,3,4,0,1,16,300,16,0.3,0.2,0.75,3239936.0,36864.0
1.76981,70.9739,28032,123.527,48.2054,9.68178,0.492411,5.77034,0.196788,2.91276,0.0300374,3.60146,1.20531,48.2054,1,0.00144741,0,1.05469,1,0.00911458,2.68463,2.68463,0.234181,5,0.00334201,257.241,4233806,5,4,0,1,32,600,8,0.2,0.2,0.75,11223040.0,260096.0
0.228195,0.340001,450,8.63729,0.141239,0.0765567,0.00364624,0.0446289,0.00209598,0.0227601,0.00254994,0.0290427,0.0074007,0.141239,0,8.52194e-05,0,0.0130208,0,0.0,0.162678,0.162678,0.00123085,0,0.0,9.59041,4233808,3,4,0,1,16,300,16,0.4,0.1,0.75,237568.0,0.0
0.998685,23.4762,9443,83.5192,10.416,2.86578,0.130954,1.78954,0.0530189,0.892661,0.0137956,1.09849,0.304493,10.416,1,0.000696585,0,0.690104,1,0.00520833,1.00332,1.00332,0.0608522,3,0.00217014,122.394,4245115,4,4,0,1,32,600,8,0.5,0.4,0.75,4296704.0,14336.0
0.318576,2.70065,1113,50.6362,1.51806,0.32999,0.0201097,0.195905,0.00865105,0.098891,0.00569285,0.128953,0.0308358,1.51806,0,0.000214652,0,0.0104167,0,0.00520833,0.184192,0.184192,0.00384901,0,0.00390625,55.6984,4245116,3,4,0,1,32,600,8,0.2,0.4,0.75,2699264.0,52224.0
0.305288,19.6065,8597,81.5128,2.95482,2.31929,0.0282946,1.57694,0.0131832,0.7798,0.0121112,0.852166,0.207338,2.95482,1,0.000298782,0,0.769531,1,0.00390625,0.261432,0.261432,0.00828108,2,0.0014881,106.98,4245117,4,4,0,1,32,600,16,0.2,0.025,0.75,5238784.0,384000.0
1.98485,52.1395,20686,164.829,31.8316,6.82142,0.316588,4.15195,0.127419,2.07873,0.0268307,2.5565,0.763917,31.8316,1,0.000765462,0,0.96875,1,0.00390625,2.80146,2.80146,0.137855,3,0.00227865,260.659,4245118,5,4,0,1,32,600,16,0.3,0.1,0.75,10866688.0,233472.0
0.225069,36.7424,15650,58.0682,8.22397,4.50323,0.0820076,2.97688,0.0345196,1.4729,0.0145486,1.64488,0.441387,8.22397,1,0.000689818,0,1.375,1,0.00390625,0.216379,0.216379,0.0145147,4,0.00195312,108.01,4245120,4,4,0,1,32,600,8,0.5,0.025,0.75,5074944.0,111616.0
0.43093,1.09861,1482,17.4026,0.776114,0.278205,0.0158381,0.159748,0.00843398,0.0810251,0.00548901,0.106987,0.0291857,0.776114,0,0.000135492,0,0.00130208,0,0.00390625,0.556743,0.556743,0.00502722,1,0.00303819,20.5541,4245121,4,4,0,1,16,300,16,0.2,0.2,0.75,3538944.0,58368.0
