,ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
327,0.430197,422.323,613446,2.42424,60.6281,65.4222,0.272396,56.49,0.153362,24.0819,8.73387,25.0397,5.08537,60.6281,32,0.00133544,10,21.9609,22,0.473313,0.651764,0.651764,0.211013,30,0.347638,552.163,4263258,6,4,0,1,16,300,8,0.5,0.05,0.75,14680064.0,296960.0
328,0.902112,39.7997,53070,19.0227,53.266,9.73616,0.533284,5.90037,0.257435,2.95537,0.0369361,3.82304,1.02231,53.266,3,0.000664351,0,2.99479,3,0.00238715,1.37545,1.37545,0.114799,10,0.000923859,124.269,4269339,6,4,0,1,16,300,16,0.4,0.4,0.75,0.0,0.0
329,0.74138,8.37483,11238,28.4126,7.2227,2.03995,0.104269,1.22111,0.0517582,0.609448,0.0131764,0.788286,0.216569,7.2227,1,0.00031299,0,0.986979,1,0.00130208,1.09636,1.09636,0.0297869,4,0.000260417,47.9403,4263259,5,4,0,1,16,300,16,0.4,0.4,0.75,3485696.0,26624.0
330,0.275819,5.77267,21958,0.314355,6.21509,2.20287,0.122639,1.42927,0.0719377,0.711354,0.0152052,0.940874,0.212201,6.21509,5,0.000538073,0,4.95833,5,0.00972222,0.330708,0.330708,0.0176736,13,0.00447881,15.1425,4269341,5,4,0,1,8,150,4,0.4,0.4,0.75,0.0,0.0
331,1.12893,448.491,644556,2.63695,92.8187,67.0804,0.958792,57.0038,0.474433,22.3068,12.8556,24.3376,5.01811,92.8187,34,0.00205225,14,20.4688,20,0.705221,1.27754,1.27754,0.376119,30,0.483829,613.924,4263251,6,4,0,1,16,300,4,0.2,0.05,0.75,20811776.0,598016.0
332,0.537814,2.10968,2807,16.6152,1.06555,0.481145,0.0204851,0.294213,0.0106772,0.146806,0.00579363,0.184336,0.0509611,1.06555,0,0.000158789,0,0.0117188,0,0.00260417,0.659415,0.659415,0.00885742,1,0.00173611,21.4854,4269331,4,4,0,1,16,300,16,0.5,0.05,0.75,3698688.0,29696.0
333,0.298294,2.90915,10979,2.55573,2.17746,1.18649,0.0617861,0.7256,0.03682,0.359004,0.00801289,0.482885,0.120431,2.17746,2,0.000303417,0,2.01562,2,0.00390625,0.388728,0.388728,0.00923565,7,0.00145709,9.53356,4269322,5,4,0,1,8,150,8,0.4,0.4,0.75,0.0,0.0
334,0.514953,12.9568,17276,19.0922,12.5355,3.21283,0.167512,1.928,0.0817429,0.960196,0.0153399,1.24803,0.342471,12.5355,2,0.000554716,0,1.89844,2,0.00651042,0.971331,0.971331,0.0533662,6,0.00203993,49.3667,4269325,5,4,0,1,16,300,8,0.3,0.4,0.75,0.0,0.0
335,0.159263,0.748346,2874,2.23536,0.555031,0.319804,0.0186557,0.189866,0.0111842,0.0947743,0.00352048,0.130414,0.0333113,0.555031,1,0.000231537,0,0.984375,1,0.0208333,0.197576,0.197576,0.00439409,4,0.015625,4.22438,4269317,4,4,0,1,8,150,4,0.2,0.4,0.75,0.0,0.0
336,0.627139,17.9053,25265,18.8725,16.0681,4.04095,0.0675914,2.73453,0.0350781,1.34035,0.0156579,1.53181,0.405588,16.0681,2,0.000310737,0,2.32682,2,0.00303819,0.861119,0.861119,0.0367029,7,0.00108507,58.4312,4269309,5,4,0,1,16,300,16,0.4,0.05,0.75,0.0,0.0
337,0.308097,18.3084,69724,0.388174,14.7596,6.59071,0.450014,4.44122,0.259041,2.23662,0.0588532,2.97911,0.580983,14.7596,8,0.000876127,0,8.0625,8,0.0424665,0.410303,0.410303,0.0323057,18,0.0211171,40.8171,4269293,6,4,0,1,8,150,4,0.2,0.1,0.75,1060864.0,5120.0
338,0.14285,7.66348,11162,7.39416,0.963941,1.65127,0.00942094,1.1398,0.00591734,0.555493,0.00738153,0.614608,0.160816,0.963941,2,0.000265259,0,1.98958,2,0.00520833,0.157536,0.157536,0.00533631,6,0.00247396,17.9848,4263252,4,4,0,1,16,300,8,0.5,0.025,0.75,0.0,0.0
339,0.730594,0.347954,1307,3.18449,0.185887,0.140647,0.00676476,0.0839207,0.00430366,0.0418836,0.00282905,0.055797,0.0144705,0.185887,0,9.80369e-05,0,0.0130208,0,0.00520833,0.536491,0.536491,0.00284034,1,0.00434028,5.1324,4269294,4,4,0,1,8,150,16,0.5,0.2,0.75,0.0,0.0
340,0.425049,9.11631,34492,1.85336,10.7448,3.58359,0.192654,2.26194,0.112791,1.12252,0.0206693,1.49446,0.348295,10.7448,4,0.00030724,0,3.9349,4,0.0062934,0.547783,0.547783,0.0214943,11,0.0018946,26.307,4263253,6,4,0,1,8,150,16,0.4,0.1,0.75,0.0,0.0
341,0.363199,1.43821,5490,5.11648,1.02918,0.595942,0.0311454,0.356991,0.0189769,0.17726,0.00632652,0.239357,0.0606129,1.02918,1,0.000166951,0,0.970052,1,0.00390625,0.450418,0.450418,0.00567804,4,0.00173611,9.00535,4269296,5,4,0,1,8,150,16,0.4,0.4,0.75,0.0,0.0
342,0.500237,33.8388,44953,2.49122,36.7081,7.55795,0.417722,4.89861,0.199446,2.47311,0.0409028,3.09706,0.79997,36.7081,5,0.00118963,0,4.98438,5,0.00581597,0.897244,0.897244,0.137965,13,0.00291419,82.1967,4269298,5,4,0,1,16,300,4,0.4,0.4,0.75,0.0,0.0
343,0.717597,7.55809,10171,31.1864,6.71589,1.8295,0.0847415,1.10695,0.042268,0.551398,0.0128819,0.700852,0.193161,6.71589,1,0.000289883,0,0.955729,1,0.00390625,1.07894,1.07894,0.0268292,3,0.00130208,49.1333,4263254,5,4,0,1,16,300,16,0.3,0.1,0.75,0.0,0.0
344,0.179846,0.930496,3532,1.9688,0.66463,0.398025,0.0239591,0.237239,0.0140932,0.11826,0.00377802,0.163695,0.041613,0.66463,1,0.000218665,0,1.11458,1,0.015625,0.203996,0.203996,0.00541562,5,0.00564236,4.35658,4263255,4,4,0,1,8,150,4,0.2,0.05,0.75,0.0,0.0
345,0.395482,19.296,72484,0.649833,13.7303,6.63419,0.418753,4.5368,0.242047,2.27063,0.0696236,2.98196,0.581382,13.7303,8,0.000591988,0,7.98958,8,0.0283761,0.523235,0.523235,0.0394132,18,0.0131275,41.2888,4263243,6,4,0,1,8,150,8,0.5,0.1,0.75,974848.0,2048.0
346,0.246249,3.50483,13422,1.12589,3.05026,1.48525,0.0896275,0.901432,0.0526075,0.450707,0.00950886,0.615207,0.150034,3.05026,3,0.000448524,0,2.97396,3,0.0130208,0.301197,0.301197,0.0108334,10,0.00607639,9.7345,4269301,5,4,0,1,8,150,4,0.2,0.4,0.75,0.0,0.0
347,1.47955,51.6164,67337,15.0199,60.6709,11.7723,0.619943,7.42529,0.298046,3.72458,0.0456359,4.71785,1.21759,60.6709,4,0.000681967,0,3.88151,4,0.0093316,1.70761,1.70761,0.135049,11,0.00278764,142.463,4269282,6,4,0,1,16,300,16,0.5,0.2,0.75,9244672.0,147456.0
348,0.744606,10.1053,13321,26.578,8.24148,2.40481,0.118328,1.45157,0.0584897,0.721604,0.0137469,0.930493,0.254997,8.24148,1,0.000319291,0,1.0013,1,0.00520833,1.11157,1.11157,0.0374102,4,0.00177951,49.2475,4269284,5,4,0,1,16,300,16,0.5,0.2,0.75,0.0,0.0
349,0.24522,5.20453,6970,10.7496,3.76337,1.26632,0.0678579,0.767709,0.0327945,0.382939,0.00796346,0.498991,0.133999,3.76337,1,0.000406382,0,1.13542,1,0.015625,0.37154,0.37154,0.0185476,5,0.00564236,21.6314,4263244,4,4,0,1,16,300,4,0.2,0.05,0.75,3358720.0,69632.0
350,0.418022,15.5516,59052,0.62094,13.8093,5.66276,0.345653,3.77773,0.199975,1.89162,0.0401273,2.49734,0.51362,13.8093,7,0.000589438,0,6.95052,7,0.00907118,0.527323,0.527323,0.030972,16,0.00411688,36.639,4263245,6,4,0,1,8,150,8,0.4,0.2,0.75,0.0,0.0
351,0.251725,1.94206,7374,3.58914,1.39626,0.827447,0.0476879,0.491227,0.02844,0.244255,0.00690744,0.336051,0.0847839,1.39626,1,0.00026364,0,1.23438,1,0.0,0.346458,0.346458,0.00682407,5,0.0,8.36734,4269285,5,4,0,1,8,150,8,0.2,0.1,0.75,0.0,0.0
352,1.3794,40.827,54055,18.1032,52.8663,9.92765,0.566272,6.00887,0.274009,3.01537,0.0375648,3.9234,1.03774,52.8663,3,0.000675594,0,2.99479,3,0.00238715,1.68296,1.68296,0.1139,10,0.000900608,124.954,4269276,6,4,0,1,16,300,16,0.5,0.4,0.75,9625600.0,293888.0
353,0.939646,90.4268,120388,3.31356,92.7268,20.0322,1.27664,13.2987,0.606469,6.84062,0.114714,8.46761,2.06994,92.7268,7,0.00202383,0,7.00521,7,0.0258433,1.13412,1.13412,0.202411,17,0.0124101,208.871,4269273,6,4,0,1,16,300,4,0.2,0.4,0.75,10035200.0,292864.0
354,0.492154,118.807,172332,1.6394,33.9532,19.7048,0.0882453,16.3283,0.0502924,7.6287,1.06898,8.03348,1.80299,33.9532,18,0.00117495,3,14.8125,15,0.257468,0.269161,0.269161,0.0693746,23,0.168012,174.968,4269267,5,4,0,1,16,300,4,0.5,0.025,0.75,10731520.0,215040.0
355,0.566424,657.293,950430,1.98439,93.1725,94.0542,0.861433,81.9165,0.437113,31.0775,20.2018,33.4696,6.74097,93.1725,50,0.00240076,22,27.9948,28,0.841574,0.911466,0.911466,0.384323,37,0.633848,848.483,4263239,6,4,0,1,16,300,4,0.3,0.05,0.75,19267584.0,483328.0
356,0.232419,4.13966,5623,12.2233,3.30289,1.02137,0.0568388,0.609208,0.027872,0.304541,0.00737918,0.400554,0.107856,3.30289,1,0.000402056,0,0.958333,1,0.0416667,0.358089,0.358089,0.0133554,4,0.0220486,21.3011,4263237,4,4,0,1,16,300,4,0.2,0.4,0.75,0.0,0.0
357,0.594006,76.2142,107370,1.7586,34.1135,13.7915,0.272274,10.5963,0.133493,5.02757,0.484427,5.6687,1.39949,34.1135,11,0.00116536,1,9.84896,10,0.172625,0.652055,0.652055,0.148984,18,0.0894811,127.338,4269269,5,4,0,1,16,300,4,0.5,0.05,0.75,11067392.0,277504.0
358,0.217422,0.461306,1766,2.76223,0.337754,0.200401,0.0121812,0.116595,0.00734465,0.0586767,0.00307638,0.0810844,0.021046,0.337754,0,0.00013761,0,0.223958,0,0.0104167,0.286207,0.286207,0.00366882,2,0.00607639,4.27309,4263235,4,4,0,1,8,150,8,0.2,0.05,0.75,0.0,0.0
359,0.286814,8.58294,11228,8.05035,5.60175,1.89486,0.0778007,1.19781,0.0378584,0.592223,0.0090877,0.739695,0.201638,5.60175,2,0.000504659,0,2.00521,2,0.00260417,0.44923,0.44923,0.0376065,7,0.00104167,24.9228,4263232,4,4,0,1,16,300,4,0.5,0.05,0.75,0.0,0.0
360,0.42975,9.6419,36242,1.97228,10.1613,3.72322,0.211221,2.36076,0.123495,1.17544,0.0218893,1.57123,0.35808,10.1613,4,0.000308567,0,3.99479,4,0.00130208,0.527715,0.527715,0.0221779,12,0.000578704,26.4935,4260213,6,4,0,1,8,150,16,0.5,0.1,0.75,0.0,0.0
361,1.12704,81.8962,108109,4.17229,81.7795,17.9966,1.13055,11.7787,0.538062,6.03041,0.091535,7.54082,1.84989,81.7795,6,0.00131672,0,6.0,6,0.0138889,1.5708,1.5708,0.18658,16,0.00578962,188.815,4260214,6,4,0,1,16,300,8,0.5,0.4,0.75,10166272.0,558080.0
362,0.368789,38.667,144967,0.66251,17.7536,11.469,0.815985,8.30615,0.475573,4.02023,0.591613,5.21657,0.892805,17.7536,17,0.00108413,2,14.8438,15,0.15438,0.478225,0.478225,0.0678589,25,0.0926498,69.4935,4260216,6,4,0,1,8,150,4,0.5,0.1,0.75,0.0,0.0
363,0.895853,40.7474,54055,17.7274,52.3871,9.9085,0.564685,5.99634,0.273263,3.00963,0.0374761,3.91419,1.03889,52.3871,3,0.000689434,0,2.99479,3,0.00238715,1.39135,1.39135,0.117136,10,0.000900608,123.228,4260218,6,4,0,1,16,300,16,0.5,0.4,0.75,0.0,0.0
364,0.687052,188.688,274502,11.6877,51.4057,33.1734,0.125614,26.985,0.0748639,12.5852,1.45845,13.5551,3.32436,51.4057,14,0.0005486,2,12.1211,12,0.155112,0.730838,0.730838,0.139201,20,0.0935848,286.569,4260220,6,4,0,1,16,300,16,0.2,0.025,0.75,11378688.0,412672.0
365,0.308097,18.2854,69724,0.388406,14.7437,6.58193,0.448803,4.43619,0.257999,2.23652,0.0588447,2.97149,0.580769,14.7437,8,0.000886401,0,8.0625,8,0.0424665,0.421098,0.421098,0.0321096,18,0.0211171,40.7804,4260222,6,4,0,1,8,150,4,0.2,0.1,0.75,0.0,0.0
366,0.431575,389.312,563790,3.3747,67.32,60.5837,0.323427,52.0391,0.175865,22.4679,7.88823,23.0493,4.70094,67.32,29,0.0013514,9,20.1198,20,0.471766,0.712513,0.712513,0.212737,29,0.332106,522.022,4260223,6,4,0,1,16,300,8,0.5,0.1,0.75,14602240.0,359424.0
367,0.283721,72.1531,303383,0.922169,13.2638,17.6922,0.0899489,15.1867,0.0639513,6.26048,2.41593,7.04384,1.23967,13.2638,32,0.000595366,9,22.1198,22,0.438432,0.357963,0.357963,0.0618358,31,0.313041,104.757,4260225,6,4,0,1,8,150,8,0.5,0.025,0.75,3940352.0,11264.0
368,0.359792,4.0127,15262,6.8781,3.47471,1.73586,0.103004,1.02261,0.061443,0.50983,0.0138469,0.703701,0.175677,3.47471,2,0.000255978,0,1.50651,2,0.00390625,0.47788,0.47788,0.00927221,6,0.00119358,16.9574,4260227,6,4,0,1,8,150,16,0.2,0.4,0.75,0.0,0.0
369,0.331726,48.9485,205549,0.734983,11.8433,12.6841,0.121678,10.5857,0.0788009,4.44621,1.5106,5.09932,0.931875,11.8433,22,0.000492166,6,15.7786,16,0.381331,0.428562,0.428562,0.0551466,25,0.246654,75.0478,4260229,6,4,0,1,8,150,8,0.2,0.025,0.75,0.0,0.0
370,0.83663,777.252,1127580,2.25904,90.0671,108.91,0.639862,96.102,0.34279,35.6564,24.9585,38.2775,7.54269,90.0671,59,0.00254214,28,31.6667,32,0.933581,0.733084,0.733084,0.347168,40,0.729728,980.51,4260231,6,4,0,1,16,300,4,0.5,0.1,0.75,20295680.0,558080.0
371,0.341237,9.14856,34862,0.777312,12.6954,3.73094,0.227534,2.31581,0.132226,1.15911,0.0206814,1.56888,0.363779,12.6954,4,0.000502126,0,3.98958,4,0.00347222,0.461541,0.461541,0.0184971,12,0.00176505,27.1882,4260232,6,4,0,1,8,150,8,0.2,0.1,0.75,0.0,0.0
372,1.06137,166.417,216218,3.93428,102.296,32.4443,2.26822,22.9229,1.07095,11.9017,0.75628,14.0161,3.15515,102.296,13,0.00251892,1,12.0,12,0.0866249,1.31294,1.31294,0.332635,22,0.0473292,307.927,4260234,6,4,0,1,16,300,4,0.5,0.4,0.75,10948608.0,208896.0
373,0.378545,4.59361,17431,6.33631,4.05589,1.95079,0.113627,1.15866,0.0672822,0.576201,0.0143297,0.792597,0.19646,4.05589,2,0.000259824,0,1.93359,2,0.00390625,0.484235,0.484235,0.0104544,7,0.00108507,17.8194,4260236,6,4,0,1,8,150,16,0.2,0.1,0.75,0.0,0.0
374,0.405422,454.817,661254,2.35522,56.5241,70.6223,0.216563,61.2184,0.12897,25.9165,9.61578,27.0536,5.54809,56.5241,34,0.0013494,11,23.2344,23,0.493232,0.608083,0.608083,0.232902,32,0.362152,585.642,4260237,6,4,0,1,16,300,8,0.5,0.025,0.75,14639104.0,391168.0
375,0.332982,7.9902,30524,1.33589,11.7227,3.35978,0.206109,2.05301,0.120715,1.02929,0.019298,1.39887,0.332093,11.7227,4,0.000490565,0,3.42448,3,0.0260417,0.448773,0.448773,0.0161321,11,0.00834451,25.2198,4260238,6,4,0,1,8,150,8,0.2,0.4,0.75,0.0,0.0
376,0.755362,89.6124,120388,3.34628,92.6534,19.8515,1.26533,13.1848,0.601026,6.77996,0.113814,8.39644,2.043,92.6534,7,0.0020324,0,7.00521,7,0.0258433,1.18543,1.18543,0.203226,17,0.0124101,207.701,4260240,6,4,0,1,16,300,4,0.2,0.4,0.75,10031104.0,500736.0
377,0.807947,909.729,1322510,1.83338,87.1596,125.423,0.427679,111.733,0.250207,40.9018,30.0548,43.5598,8.45938,87.1596,69,0.00255136,33,35.9219,36,0.987586,0.756823,0.756823,0.386673,45,0.795155,1126.2,4260242,6,4,0,1,16,300,4,0.5,0.025,0.75,20406272.0,727040.0
378,0.385178,19.2625,72484,0.635378,13.7186,6.62078,0.417643,4.52784,0.241392,2.26624,0.0694345,2.97552,0.580454,13.7186,8,0.000588256,0,7.98958,8,0.0283761,0.512284,0.512284,0.0387522,18,0.0131275,41.1932,4260245,6,4,0,1,8,150,8,0.5,0.1,0.75,0.0,0.0
379,0.403321,7.17383,27150,2.74234,7.72658,2.98378,0.179706,1.80389,0.105951,0.900884,0.0176317,1.23226,0.296173,7.72658,3,0.000311284,0,2.99479,3,0.00173611,0.516976,0.516976,0.0177955,10,0.000737847,21.5777,4260247,6,4,0,1,8,150,16,0.5,0.4,0.75,0.0,0.0
380,0.346246,24.4885,102774,3.25294,9.46981,7.32921,0.0629877,5.89801,0.0417704,2.70895,0.30607,3.12512,0.593552,9.46981,10,0.000266425,1,9.52995,10,0.0982518,0.436987,0.436987,0.028277,17,0.05527,45.367,4260250,6,4,0,1,8,150,16,0.2,0.025,0.75,0.0,0.0
381,0.876458,27.3046,36129,36.5671,31.0319,6.7688,0.368852,4.0399,0.179037,2.01476,0.0305301,2.63619,0.710204,31.0319,2,0.000544436,0,1.98568,2,0.00325521,1.31313,1.31313,0.0814953,7,0.000922309,103.981,4260251,6,4,0,1,16,300,16,0.2,0.1,0.75,0.0,0.0
382,0.623323,193.892,281895,10.5619,57.0065,33.6387,0.164131,27.4795,0.0930346,12.9464,1.5061,13.7016,3.15109,57.0065,15,0.000672425,2,12.4479,12,0.210803,0.664612,0.664612,0.113768,21,0.124381,296.55,4260253,6,4,0,1,16,300,16,0.5,0.1,0.75,11317248.0,463872.0
383,1.13124,53.92,72257,5.45974,79.8944,12.8003,0.733723,8.01083,0.349543,4.03952,0.0490618,5.16233,1.33159,79.8944,4,0.00108401,0,3.99479,4,0.00347222,1.62854,1.62854,0.133029,12,0.00156973,155.031,4260256,6,4,0,1,16,300,8,0.2,0.1,0.75,9560064.0,271360.0
384,0.500561,144.148,606765,0.67012,17.2767,31.5578,0.172894,27.8152,0.12256,10.143,7.65044,11.1747,1.86446,17.2767,64,0.00109132,30,34.1823,34,0.901685,0.363137,0.363137,0.111988,43,0.712404,194.66,4260258,6,4,0,1,8,150,4,0.5,0.025,0.75,11657216.0,403456.0
385,0.39599,14.3418,54301,0.61613,13.0585,5.36909,0.357809,3.51051,0.207808,1.77094,0.0365124,2.37084,0.490232,13.0585,6,0.000601797,0,6.05729,6,0.0230035,0.596148,0.596148,0.0280301,16,0.00912962,34.4239,4260260,6,4,0,1,8,150,8,0.5,0.4,0.75,0.0,0.0
386,0.62029,44.6431,60194,9.02728,72.4352,11.0631,0.636296,6.76011,0.306837,3.40433,0.0417351,4.39628,1.15961,72.4352,3,0.00108286,0,3.22656,3,0.0199653,1.22994,1.22994,0.103702,11,0.00664175,139.179,4260263,6,4,0,1,16,300,8,0.2,0.4,0.75,0.0,0.0
387,0.344143,98.2837,411098,0.733075,19.6603,22.6137,0.235706,19.4925,0.15241,7.39628,4.88101,8.18579,1.41061,19.6603,44,0.000870246,19,24.9427,25,0.777178,0.430232,0.430232,0.0971121,34,0.56319,142.192,4260265,6,4,0,1,8,150,4,0.2,0.025,0.75,11673600.0,233472.0
388,0.33881,36.0261,151691,1.60617,12.6509,10.3056,0.0474348,8.51825,0.0347574,3.87546,0.497754,4.41742,0.806226,12.6509,16,0.000314184,2,13.7344,14,0.151427,0.356987,0.356987,0.0298862,22,0.0933232,61.3299,4260266,6,4,0,1,8,150,16,0.5,0.025,0.75,0.0,0.0
389,1.07148,755.002,1098010,1.93003,85.4101,106.035,0.484825,93.769,0.27047,34.7321,24.4425,37.1155,7.26621,85.4101,58,0.00205135,27,30.5573,31,0.939594,0.874344,0.874344,0.410033,40,0.723766,950.847,4260268,6,4,0,1,16,300,4,0.2,0.025,0.75,19279872.0,375808.0
390,1.00361,108.508,144514,2.97875,92.7799,22.9093,1.45676,15.5675,0.684844,8.02144,0.180899,9.78234,2.33607,92.7799,9,0.00204386,0,8.77604,9,0.0277984,1.28051,1.28051,0.245639,19,0.0135177,229.809,4260269,6,4,0,1,16,300,4,0.2,0.1,0.75,10301440.0,194560.0
391,0.431762,226.963,330627,5.94184,58.442,39.1248,0.111332,32.1018,0.0701469,14.8862,1.81633,16.0675,3.88266,58.442,17,0.000675157,3,14.4297,14,0.199879,0.533894,0.533894,0.12157,23,0.126616,331.612,4260271,6,4,0,1,16,300,16,0.5,0.025,0.75,11350016.0,437248.0
392,0.816002,22.4463,30097,40.7809,24.1582,5.69628,0.316976,3.36408,0.155795,1.68065,0.0285265,2.21049,0.601308,24.1582,1,0.00053262,0,1.41667,1,0.00390625,1.30229,1.30229,0.0625244,6,0.00108507,95.2965,4260274,6,4,0,1,16,300,16,0.2,0.4,0.75,0.0,0.0
393,0.306106,15.9391,61048,0.509427,15.0137,5.95184,0.407338,3.94997,0.235464,1.99911,0.0456321,2.66158,0.534864,15.0137,7,0.000850562,0,7.15625,7,0.0502728,0.411379,0.411379,0.0262204,17,0.021945,38.176,4260275,6,4,0,1,8,150,4,0.2,0.4,0.75,0.0,0.0
394,0.364451,28.9356,108602,0.648523,17.0785,9.45166,0.708484,6.63249,0.411462,3.31874,0.252004,4.36624,0.771814,17.0785,13,0.00108572,1,12.0833,12,0.0817793,0.47409,0.47409,0.0526042,22,0.0450066,57.0297,4260276,6,4,0,1,8,150,4,0.5,0.4,0.75,3514368.0,860160.0
395,0.470403,377.882,549004,3.19142,56.2259,59.7255,0.245486,51.2854,0.139302,21.8911,7.74334,22.8941,4.77,56.2259,28,0.00106363,8,19.9818,20,0.43163,0.75279,0.75279,0.249072,28,0.310352,498.58,4260278,6,4,0,1,16,300,8,0.2,0.025,0.75,14700544.0,552960.0
396,0.550301,0.75535,1014,17.3931,0.487522,0.195107,0.0109056,0.110202,0.00611431,0.0564543,0.00528411,0.073969,0.0204106,0.487522,0,0.000107961,0,0.00260417,0,0.000868056,0.672634,0.672634,0.00414245,0,0.000868056,20.0659,4274316,4,4,0,1,16,300,24,0.2,0.1,0.75,0.0,0.0
397,0.738791,150.767,219042,7.96392,43.8801,28.2292,0.0722096,22.0391,0.047738,10.561,0.611256,11.302,2.8324,43.8801,11,0.000429186,1,10.4583,10,0.0707108,0.636481,0.636481,0.0985217,20,0.0406494,232.36,4274317,6,4,0,1,16,300,24,0.3,0.025,0.75,11132928.0,223232.0
398,0.426362,3.61311,13695,7.91715,2.80398,1.54507,0.0893677,0.909679,0.0534879,0.452457,0.0133162,0.623448,0.155664,2.80398,1,0.000215866,0,1.06858,1,0.00130208,0.531807,0.531807,0.00660771,5,0.000318287,16.8535,4274318,6,4,0,1,8,150,24,0.3,0.4,0.75,0.0,0.0
399,0.359418,0.171483,634,3.38509,0.105124,0.0745926,0.00407134,0.041863,0.00272619,0.0214245,0.00268921,0.0289681,0.00751337,0.105124,0,8.19611e-05,0,0.00173611,0,0.000868056,0.446766,0.446766,0.00233008,0,0.000868056,4.54791,4274319,4,4,0,1,8,150,24,0.3,0.1,0.75,0.0,0.0
400,0.55474,1.11479,1477,17.458,0.603074,0.272294,0.0132736,0.160764,0.00721166,0.0809864,0.00536847,0.104217,0.0285383,0.603074,0,0.000118698,0,0.00173611,0,0.0,0.644272,0.644272,0.00494752,0,0.0,20.6612,4274320,4,4,0,1,16,300,24,0.4,0.4,0.75,0.0,0.0
401,0.479624,1.77716,2531,15.8334,0.44564,0.401138,0.00795067,0.261136,0.00473839,0.129145,0.00542453,0.149523,0.0399185,0.44564,0,0.000114992,0,0.224826,0,0.0,0.460158,0.460158,0.00372452,1,0.0,19.4062,4274321,4,4,0,1,16,300,24,0.3,0.025,0.75,0.0,0.0
402,0.366302,0.142972,520,3.5088,0.109878,0.0649662,0.00393229,0.0352148,0.00264204,0.0182632,0.00266317,0.025146,0.00648483,0.109878,0,8.14628e-05,0,0.00173611,0,0.00260417,0.453425,0.453425,0.00214166,0,0.00217014,4.65131,4274322,4,4,0,1,8,150,24,0.2,0.1,0.75,0.0,0.0
403,0.43555,4.39775,16411,7.23452,3.54038,1.83896,0.102291,1.09539,0.060687,0.542146,0.0140862,0.74344,0.184528,3.54038,2,0.000214254,0,1.62934,2,0.0,0.539696,0.539696,0.00743837,6,0.0,18.0036,4274323,6,4,0,1,8,150,24,0.3,0.1,0.75,0.0,0.0
404,0.41368,1.34071,5056,5.44392,0.796802,0.536809,0.0232916,0.329308,0.0143375,0.162561,0.00615324,0.212953,0.0540141,0.796802,1,0.000131148,0,0.912326,1,0.000868056,0.491097,0.491097,0.0047355,3,0.000434028,9.03327,4274324,5,4,0,1,8,150,24,0.4,0.025,0.75,0.0,0.0
405,0.436977,4.64116,17546,6.43245,3.79837,1.95259,0.110231,1.16252,0.0657233,0.576735,0.014339,0.790666,0.196311,3.79837,2,0.000221369,0,1.89931,2,0.00303819,0.54644,0.54644,0.00790431,6,0.000679977,17.8254,4274325,6,4,0,1,8,150,24,0.4,0.4,0.75,0.0,0.0
406,0.326619,2.15382,8846,3.78312,0.574571,0.844063,0.0123882,0.564649,0.0082395,0.272479,0.00650364,0.324941,0.0825296,0.574571,2,0.000123154,0,1.51997,2,0.00520833,0.383418,0.383418,0.00349756,5,0.00147569,8.07404,4274326,5,4,0,1,8,150,24,0.3,0.025,0.75,0.0,0.0
407,0.315892,19.976,28949,8.76104,2.37091,4.48256,0.0159214,3.07585,0.0109895,1.49355,0.0150994,1.64651,0.441204,2.37091,3,0.00020909,0,2.66319,3,0.00173611,0.357881,0.357881,0.00971172,8,0.00078125,36.2855,4274327,5,4,0,1,16,300,24,0.3,0.025,0.75,0.0,0.0
408,0.773445,3.71025,5016,31.4203,2.57314,0.940768,0.0508244,0.54878,0.0260826,0.275785,0.0113828,0.360742,0.0995669,2.57314,0,0.000191933,0,0.00520833,0,0.00130208,1.08807,1.08807,0.0111021,1,0.000506366,40.532,4274328,5,4,0,1,16,300,24,0.2,0.1,0.75,0.0,0.0
409,0.396154,0.646134,2458,5.96588,0.477177,0.28427,0.0169875,0.161929,0.0105773,0.0817994,0.005586,0.112892,0.0285765,0.477177,0,0.000117216,0,0.0078125,0,0.000868056,0.492966,0.492966,0.0033492,1,0.000434028,8.27051,4274329,5,4,0,1,8,150,24,0.2,0.1,0.75,0.0,0.0
410,0.393149,0.858679,3279,5.61212,0.541534,0.364468,0.01889,0.214155,0.0116916,0.106921,0.00575443,0.144018,0.036742,0.541534,0,0.000124005,0,0.0755208,0,0.00260417,0.483408,0.483408,0.00380691,2,0.00144676,8.26206,4274330,5,4,0,1,8,150,24,0.3,0.1,0.75,0.0,0.0
